"S","Y","H","consumption"
"synthetic",0.17,-0.148515038359551,10.0884007189102
"synthetic",0.07,-0.264833275155173,9.99849166633089
"synthetic",0.6,-0.0160750828051156,10.0617296001759
"synthetic",0.39,-0.0262729766413764,10.20164856185
"synthetic",0.38,-0.0252579087146402,10.0581765918862
"synthetic",0.36,-0.043451753573106,9.87553607114332
"synthetic",0.6,-0.00459545289147806,9.83641749643283
"synthetic",0.47,-0.035217655984105,10.1072286183617
"synthetic",0.23,-0.091105970369813,9.95982625659086
"synthetic",0.52,-0.035315301786192,10.1003684586222
"synthetic",0.41,-0.050934374330337,9.96834383324137
"synthetic",0.2,-0.0912323984119786,10.0526927086638
"synthetic",0.15,-0.109430012134197,10.0342690739782
"synthetic",0.27,-0.095425677129042,9.96163862131756
"synthetic",0.43,-0.0458538249314777,9.90297804776061
"synthetic",0.43,-0.0287446879284348,9.8879891643232
"synthetic",0.33,-0.0552040116258629,9.95224293187438
"synthetic",0.41,-0.0231381924353411,9.9637352650959
"synthetic",0.53,-0.0420897186433572,9.91552168693758
"synthetic",0.06,-0.136486913345194,9.98691958207904
"synthetic",0.23,-0.0714100651119935,9.99936486552411
"synthetic",0.17,-0.0878222583006601,10.055276489169
"synthetic",0.43,-0.0365262310874453,10.0977309252936
"synthetic",0.14,-0.102532784391652,9.80086936700147
"synthetic",0.23,-0.0930744565217689,10.1706731085688
"synthetic",0.21,-0.113261025236324,9.97758733548221
"synthetic",0.25,-0.0648671171404617,9.99377591112255
"synthetic",0.24,-0.103428051204852,10.2027817762171
"synthetic",0.14,-0.128488620637854,10.0526181752568
"synthetic",0.26,-0.0841162573302926,10.3691090355954
"synthetic",0.25,-0.0863609723161896,10.0533060102634
"synthetic",0.29,-0.0683713301086873,10.1930147722422
"synthetic",0.37,-0.030584450306372,10.1946193562932
"synthetic",0.28,-0.0567617221107056,10.0105328493247
"synthetic",0.11,-0.0790465054651651,10.3010886168238
"synthetic",0.09,-0.150463214018135,9.96076180710552
"synthetic",0.27,-0.0683637010017228,10.0180300133358
"synthetic",0.35,-0.0435102133598417,10.0863419263423
"synthetic",0.38,-0.0517375412453149,10.1547222033293
"synthetic",0.18,-0.117386864615451,10.0478411788252
"synthetic",0.53,-0.000807627739957118,10.0665712883211
"synthetic",0.66,0.00298030573025557,10.0799554213381
"synthetic",0.52,0.0327148836817889,10.1404330732056
"synthetic",0.44,-0.0359851537554517,10.2362894876148
"synthetic",0.44,-0.0314732935520791,10.1207147303271
"synthetic",0.44,-0.0326572830135201,10.3106690253889
"synthetic",0.17,-0.110003928323477,10.2444759431524
"synthetic",0.28,-0.0603122861816772,10.6759471561478
"synthetic",0.26,-0.102855051386119,10.1093716851683
"synthetic",0.07,-0.294947600324105,10.1431616865384
"synthetic",0.13,-0.191636688007889,10.0786604085121
"synthetic",0.24,-0.147606360743471,10.2283616092985
"synthetic",0.31,-0.0665343084847886,10.0241116873344
"synthetic",0.31,-0.0579941658113639,10.2346780079335
"synthetic",0.69,-0.0208920587880008,10.7595015024812
"synthetic",0.27,-0.0707390599659919,10.3404703162387
"synthetic",0.51,-0.035686035900365,10.1422846638449
"synthetic",0.45,-0.0386178714442115,9.98400121299591
"synthetic",0.58,-0.0388142321346812,10.1501381816549
"synthetic",0.34,-0.0544535690198555,10.2834892090417
"synthetic",0.44,-0.000496520677823125,9.97056410989881
"synthetic",0.1,-0.0892238068113554,10.124658456335
"synthetic",0.06,-0.0551859122457295,10.1813081473649
"synthetic",0.46,-0.045577826106797,9.99324014779271
"synthetic",0.6,0.0265226280783904,10.277158127946
"synthetic",0.09,-0.0933911402577268,9.96714754456944
"synthetic",0.04,-0.114670154780035,10.1390009218429
"synthetic",0.48,0.0388945357184772,9.87266342667268
"synthetic",0.63,-0.023048553583887,10.1254787213626
"synthetic",0.56,-0.0361756521859581,10.4188711712802
"synthetic",0.34,-0.0548437829883654,10.3632262134228
"synthetic",0.66,-0.0551859122457295,10.1016620331271
"synthetic",0.3,-0.057465737728396,10.1866440680542
"synthetic",0.19,-0.146074445950243,10.2503490624032
"synthetic",0.06,-0.10289083147066,10.2842871505512
"synthetic",0.26,-0.0739007085920308,10.2030175441711
"synthetic",0.25,-0.0663777307318535,10.1955961416166
"synthetic",0.26,-0.0551859122457295,10.1514453553839
"synthetic",0.69,0.0275366427640815,9.85878750364054
"synthetic",0.36,-0.0433178042731314,10.2527232039768
"synthetic",0.4,-0.0551859122457295,10.1864148575303
"synthetic",0.07,-0.154852992163169,10.2032792343452
"synthetic",0.02,-0.0917358736317827,10.300976862841
"synthetic",0.11,-0.122661626443151,10.0237623596222
"synthetic",0.49,-0.0510614251495757,10.0514094709412
"synthetic",0.55,-0.029088665148287,10.3217857187885
"synthetic",0.39,-0.0551859122457295,10.2252807299011
"synthetic",0.41,-0.045612884452067,10.0134506825517
"synthetic",0.46,-0.039912735910452,10.1650819143344
"synthetic",0.6,-0.0441700933528106,10.2712610694546
"synthetic",0.42,-0.045086226432616,10.4204215912654
"synthetic",0.59,-0.0138410472941794,10.451395788037
"synthetic",0.5,-0.0493786871300207,10.0127586832461
"synthetic",0.18,-0.0790689155891546,10.0186739907827
"synthetic",0.67,-0.042614663470212,10.2194526782798
"synthetic",0.63,-0.00624469020345627,10.1294411363832
"synthetic",0.48,-0.0377383622245173,9.92808250410782
"synthetic",0.25,-0.0803588874979548,11.3661724072229
"synthetic",0.5,-0.0311153701001426,10.1534532309509
"synthetic",0.59,-0.0479494479152419,9.94817229577736
"synthetic",0.7,0.0534646677356437,10.100301967338
"synthetic",0.61,0.128212234046972,9.92159699628661
"synthetic",0.2,-0.0786884779318407,10.0047129973574
"synthetic",0.43,-0.027203127468954,9.8956477215262
"synthetic",0.45,-0.0274161121846728,9.94185096471817
"synthetic",0.26,-0.0624518388337948,9.99913822834238
"synthetic",0.18,-0.0607376764850757,9.97371572842865
"synthetic",0.31,-0.0551859122457295,10.0507007750977
"synthetic",0.61,-0.0459202428453538,9.95355610309042
"synthetic",0.06,-0.0734520893121277,10.0106749823539
"synthetic",0.44,-0.0519845682893664,10.0875844692945
"synthetic",0.28,-0.0707793933216565,9.96924868413515
"synthetic",0.46,-0.0276957504216399,10.0241327210188
"synthetic",0.45,-0.0508528738522961,9.91786023377674
"synthetic",0.51,-0.0551859122457295,10.1098570623174
"synthetic",0.19,-0.0692457807326823,9.96644584627961
"synthetic",0.73,0.0176028249144139,9.92115670154102
"synthetic",0.63,-0.0419153353008374,9.93090748300804
"synthetic",0.45,-0.0180717689697667,10.110127223451
"synthetic",0.46,-0.0551859122457295,10.2519129667789
"synthetic",0.43,-0.0506375429971951,10.1586347306054
"synthetic",0.6,0.0492547896481232,10.1291353873881
"synthetic",0.68,-0.0087511762298546,9.95360403170132
"synthetic",0.43,0.00750662019854077,10.1456815334883
"synthetic",0.51,-0.0306205834409344,10.1385421504761
"synthetic",0.3,-0.0551859122457295,10.2391024881861
"synthetic",0.24,-0.0684474696151521,10.1918971434853
"synthetic",0.07,-0.185375658548866,10.2805337618513
"synthetic",0.15,-0.101684088828603,10.0120703223244
"synthetic",0.46,-0.0369204146426921,10.0940131568808
"synthetic",0.04,-0.183502563465751,9.96058463637043
"synthetic",0.12,-0.179441418394553,9.76075255242328
"synthetic",0.38,-0.0527747374391911,9.87624933202801
"synthetic",0.47,-0.0246749120432091,9.95439136678926
"synthetic",0.37,-0.0514449931314181,10.018338429029
"synthetic",0.4,-0.0551859122457295,10.1367382138734
"synthetic",0.63,0.00444008998313633,10.2251605989348
"synthetic",0.4,-0.044847240179601,10.1145712534308
"synthetic",0.38,-0.0300396713599639,10.1537414468615
"synthetic",0.18,-0.0743051689807112,9.90281936059561
"synthetic",0.16,-0.122980209855782,9.97750979975441
"synthetic",0.28,-0.0622310002146507,10.1492666478568
"synthetic",0.09,-0.122705703096553,10.11649088075
"synthetic",0.06,-0.150911140003236,10.2060699032464
"synthetic",0.59,-3.45180687603496e-05,10.1454602182209
"synthetic",0.68,-0.0551859122457295,10.0696773289969
"synthetic",0.32,-0.0561617745761397,9.98790840252708
"synthetic",0.35,-0.042889872206774,10.1533363999995
"synthetic",0.48,-0.0551859122457295,10.1779873923475
"synthetic",0.28,-0.0603430095842159,9.97805197044683
"synthetic",0.09,-0.218379308370919,10.0681913639479
"synthetic",0.39,-0.0432468696528338,9.94183526980547
"synthetic",0.16,-0.11895125857199,10.0624190294232
"synthetic",0.26,-0.0687307913087833,10.0887203136233
"synthetic",0.55,-0.037002489698833,9.99886289356969
"synthetic",0.11,-0.0551859122457295,10.126160915204
"synthetic",0.75,0.0107741505901976,10.0560291538925
"synthetic",0.05,-0.0685165796510919,10.3045362821605
"synthetic",0.05,-0.0685165796510919,10.2265832628653
"synthetic",0.66,-0.0551859122457295,10.2584194254745
"synthetic",0.47,-0.0330171076157364,10.1748768490173
"synthetic",0.23,-0.0651068305175887,10.3213980713274
"synthetic",0.19,-0.0821063566055697,10.2341865292429
"synthetic",0.09,-0.113284888345497,10.2477413066756
"synthetic",0.53,-0.04055691205767,10.0140357995537
"synthetic",0.28,-0.0551859122457295,9.98173971583373
"synthetic",0.48,-0.0514712603295839,10.0304420301194
"synthetic",0.54,-0.0499014033897073,9.88780040401217
"synthetic",0.17,-0.0626512867780975,10.2508566750684
"synthetic",0.21,-0.061045975938331,9.9416956024279
"synthetic",0.35,-0.0527011306387495,10.1074638137472
"synthetic",0.48,0.0067404988028389,10.0988201263978
"synthetic",0.7,-0.0551859122457295,10.2844566302929
"synthetic",0.33,-0.0551859122457295,10.0814313769648
"synthetic",0.13,-0.159286736965368,10.2199179312389
"synthetic",0.58,-0.0490415184910049,10.1447188731373
"synthetic",0.43,-0.0505277524434917,10.2147998641988
"synthetic",0.22,-0.0576792194046824,10.1166919518409
"synthetic",0.55,-0.040460098628548,10.1886128925343
"synthetic",0.53,-0.022331483933294,10.1440511462695
"synthetic",0.49,-0.0480969631689511,10.3014930054297
"synthetic",0.76,-0.0266009975652226,9.9984785230179
"synthetic",0.38,-0.0518676172274496,10.136530536131
"synthetic",0.76,0.00362248034568161,10.1436439978684
"synthetic",0.59,-0.0364560469959681,10.1026478216569
"synthetic",0.76,-0.0159736815399635,10.0673814884276
"synthetic",0.32,-0.0554381592222894,10.196597324396
"synthetic",0.8,0.047122038700542,9.925669680367
"synthetic",0.52,-0.0373473881114251,9.92926456171203
"synthetic",0.25,-0.0551859122457295,10.1495256069078
"synthetic",0.21,-0.0605864515198606,10.046370130171
"synthetic",0.59,-0.0487956507216313,10.0883839166668
"synthetic",0.62,-0.0551859122457295,10.0684108304812
"synthetic",0.32,-0.0551859122457295,9.82846278405113
"synthetic",0.18,-0.0551859122457295,9.96142372916135
"synthetic",0.42,-0.0441364115279103,10.3183964688471
"synthetic",0.19,-0.0618668327586639,10.1497055634248
"synthetic",0.69,-0.0203424232560782,10.0225944510825
"synthetic",0.66,-0.0232465278884174,10.0928258568045
"synthetic",0.52,-0.0508544081748191,10.1662408639112
"synthetic",0.57,-0.0272273966908346,10.2290755751053
"synthetic",0.28,-0.0685213800741996,10.0830003997153
"synthetic",0.3,-0.0572305747306371,10.2280246599558
"synthetic",0.19,-0.0670251948923577,10.0855239938187
"synthetic",0.42,-0.0290537745995454,10.0817658715797
"synthetic",0.48,-0.0159606300141369,10.1232431054348
"synthetic",0.45,-0.0494798764702108,10.1838680823123
"synthetic",0.41,-0.0516501876840128,10.1032850685926
"synthetic",0.24,-0.0627357604843876,10.2714310136769
"synthetic",0.48,-0.0417322940972921,10.1675002472591
"synthetic",0.36,-0.0525022011462742,10.2027443464707
"synthetic",0.45,-0.0441094978217026,10.3601174213811
"synthetic",0.58,-0.0103424961059497,9.8941171267477
"synthetic",0.23,-0.0729000203182506,10.3146757705925
"synthetic",0.05,-0.0674098334010685,10.1925080843202
"synthetic",0.14,-0.134792722799178,10.1292268725508
"synthetic",0.1,-0.142751315926302,10.262585262331
"synthetic",0.07,-0.0795738904317965,10.0189684611637
"synthetic",0.12,-0.0551859122457295,10.2278888317605
"synthetic",0.14,-0.107859578971336,9.91792463145369
"synthetic",0.68,-0.0147087042952681,10.0823601345945
"synthetic",0.47,-0.0368480363125363,10.0220743449546
"synthetic",0.33,-0.0552001870106014,10.199763354607
"synthetic",0.25,-0.0922845508298638,10.1879227090662
"synthetic",0,-0.10465036057574,10.1097447186212
"synthetic",0.43,-0.0353897489384915,10.2100596835612
"synthetic",0.37,-0.0392671027355996,10.2160168083298
"synthetic",0.65,-0.0326474458826209,10.2774295417235
"synthetic",0.72,0.0113657209677839,9.90177074763834
"synthetic",0.68,0.0239944960344221,9.98290046457425
"synthetic",0.51,-0.038031227679486,10.4242346546351
"synthetic",0.62,0.00698662723689765,10.0834205167252
"synthetic",0.25,-0.0570673807680094,10.0266804941988
"synthetic",0.59,-0.0423059710430424,9.86844492713078
"synthetic",0.06,-0.0989378431061154,10.1476167780068
"synthetic",0.19,-0.0687517317505468,10.1327435565657
"synthetic",0.52,-0.0551859122457295,9.93056556094659
"synthetic",0.42,-0.037257539973831,10.0349565415473
"synthetic",0.4,-0.0535064870066213,10.216119183414
"synthetic",0.38,-0.046983820167889,10.107790510526
"synthetic",0.18,-0.0588199084769638,10.002900985709
"synthetic",0.12,-0.0644358230304801,9.92362359161574
"synthetic",0.42,-0.0508663014490435,9.91844822601101
"synthetic",0.01,-0.295808907826743,9.9388629914645
"synthetic",0.16,-0.0721428536054912,10.0230533730867
"synthetic",0.21,-0.0602859441558131,10.0642028545221
"synthetic",0.48,-0.0421045434178262,10.225339692856
"synthetic",0.38,-0.0551859122457295,10.3273254851115
"synthetic",0.48,-0.0352910090032709,9.84604090782342
"synthetic",0.67,0.0389481965026257,10.2143709394079
"synthetic",0.59,0.0467765326786416,9.86177974913634
"synthetic",0.27,-0.0855967357603868,9.98042680162347
"synthetic",0.04,-0.110402614932787,10.2075497258758
"synthetic",0.04,-0.3413071038631,10.0980387094862
"synthetic",0.45,-0.0121717000165976,10.076108564986
"synthetic",0.26,-0.105160832594203,10.3794990990266
"synthetic",0.24,-0.0847391831981459,10.0086080296214
"synthetic",0.28,-0.0623372850006717,10.1307196873152
"synthetic",0.08,-0.0676531246500801,9.95297566876487
"synthetic",0.47,0.00997213609635456,10.0354058039274
"synthetic",0.45,-0.030934572026476,9.97246086654017
"synthetic",0.47,-0.0426059957556941,10.0403735903615
"synthetic",0.18,-0.151518382018457,10.0245324500322
"synthetic",0.41,-0.0249588627192104,10.1578130571226
"synthetic",0.38,-0.02269745617933,10.1546207143893
"synthetic",0.41,-0.0123938974706733,10.1880964750791
"synthetic",0.02,-0.234500097316582,10.031345962795
"synthetic",0.03,-0.106245760711572,10.1132147874653
"synthetic",0.03,-0.106245760711572,10.2717571661839
"synthetic",0.17,-0.125539906043687,10.1384525172946
"synthetic",0.26,-0.081771751991823,9.86046811774223
"synthetic",0.47,-0.0386363148295867,10.1462465199962
"synthetic",0.39,-0.0448798321710963,9.98141654953096
"synthetic",0.4,-0.048809370625985,10.0866707985162
"synthetic",0.2,-0.0999975119238348,9.8454102998732
"synthetic",0.12,-0.183536137760264,9.90163251270066
"synthetic",0.07,-0.18107605870694,10.0456670017712
"synthetic",0.36,-0.045432676125414,9.98950110113138
"synthetic",0.23,-0.0682225549413334,9.99823471876441
"synthetic",0.3,-0.0666820287728358,10.1735628457939
"synthetic",0.24,-0.0950302788400592,10.0335897935264
"synthetic",0.37,-0.0395005289202002,9.87841690951688
"synthetic",0.18,-0.0925621103202667,9.88244155687465
"synthetic",0.02,-0.17714596012569,10.0095962843042
"synthetic",0.31,-0.062917575751497,10.2091474322922
"synthetic",0.43,-0.00899572075139097,10.0929193509721
"synthetic",0.65,0.0798862741819766,10.3031423236987
"synthetic",0.37,-0.00351252152254459,9.9781197664364
"synthetic",0.38,-0.0155102338445014,9.95431247553617
"synthetic",0.13,-0.209893294069044,9.9824347384698
"synthetic",0.62,0.288221394287413,9.78146523374468
"synthetic",0.23,-0.172824846951147,9.945863682512
"synthetic",0.07,-0.275854787474517,10.1010021096321
"synthetic",0.01,-0.15402333248437,10.0925352983948
"synthetic",0.41,0.0449187788117173,10.1231180653502
"synthetic",0.4,0.00786426675697824,10.0235527044055
"synthetic",0.17,-0.145423566760785,10.0259544800964
"synthetic",0.11,-0.2183083929404,10.0905839870088
"synthetic",0.32,-0.061182549070783,9.8897669992947
"synthetic",0.25,-0.076942352768694,9.97768490406593
"synthetic",0.47,0.0104568104116023,10.0632460006039
"synthetic",0.5,-0.0310696735485951,9.98950423739238
"synthetic",0.04,-0.299368977505202,9.97545186429349
"synthetic",0.23,-0.100158791521321,9.93046908318789
"synthetic",0.14,-0.176479980078293,10.0928510695756
"synthetic",0.28,-0.0721928844507185,10.0462581268001
"synthetic",0.19,-0.141950805205388,9.84365771977165
"synthetic",0.6,-0.00174334088986525,9.88815914705856
"synthetic",0.47,0.0256393200967222,9.93636286817628
"synthetic",0.14,-0.165895852353581,10.1566004710704
"synthetic",0.31,-0.0609345132864877,10.0332749823799
"synthetic",0.46,0.00359633391411585,10.2320801234041
"synthetic",0.08,-0.169372495536179,10.0846446132082
"synthetic",0.51,0.0610788115706909,9.95208936191434
"synthetic",0.31,-0.0687875671329428,10.0078002342514
"synthetic",0.42,0.000498789786226974,9.86976533553333
"synthetic",0.1,-0.136904985372532,10.1737581298194
"synthetic",0.3,-0.0639077117265832,10.1317132459861
"synthetic",0.04,-0.170677225630303,10.08131513984
"synthetic",0.39,-0.0313501545998285,10.0043901974178
"synthetic",0.42,-0.0148650639195757,9.93999198980576
"synthetic",0.31,-0.0605198972860437,9.95437196939934
"synthetic",0.49,0.103434783121202,10.0778315724495
"synthetic",0.55,0.16132573978885,9.97326118685677
"synthetic",0.23,-0.141645004672438,9.93971805351424
"synthetic",0.28,-0.0773734401407502,10.170383002008
"synthetic",0.74,0.194713073368427,10.2293089618978
"synthetic",0.51,0.0784461426834376,10.1246345808741
"synthetic",0.41,0.00837568076024152,10.0343031758342
"synthetic",0.56,0.169802226615058,10.0591699827417
"synthetic",0.31,-0.0582391487480361,10.1514257725868
"synthetic",0.31,-0.0582391487480361,10.4142048501225
"synthetic",0.11,-0.166589584687809,9.94502454138701
"synthetic",0.02,-0.192083168466408,9.93824387550946
"synthetic",0.66,0.122187950393727,9.97364226184888
"synthetic",0.28,-0.0693099402126848,9.89769600919128
"synthetic",0.48,-0.0436943487269101,10.3239056696688
"synthetic",0.59,-0.0445782215051184,10.0403808291943
"synthetic",0.43,-0.0458198657341418,10.2628050954824
"synthetic",0.69,0.0430476055815529,10.2801629538491
"synthetic",0.72,-0.00117105313541422,9.96151579196115
"synthetic",0.15,-0.0801426699274228,9.95131566554104
"synthetic",0.72,0.119697379690584,10.0740844750251
"synthetic",0.09,-0.0899870377445873,9.99910760974963
"synthetic",0.29,-0.0587850148504611,10.0189417500807
"synthetic",0.17,-0.0551859122457295,10.0915670771934
"synthetic",0.37,-0.0551859122457295,9.90997748246469
"synthetic",0.36,-0.0465220334367187,9.95754053645176
"synthetic",0.46,-0.0551859122457295,9.86538362179916
"synthetic",0.2,-0.0811197266920096,9.99935492793043
"synthetic",0.57,-0.0551859122457295,10.0783372539966
"synthetic",0.67,0.0556877929272097,9.87321790102141
"synthetic",0.59,0.0642131726420314,9.94611132912175
"synthetic",0.33,-0.0552285104353378,9.94552646256426
"synthetic",0.35,-0.0542927284849599,10.010452473806
"synthetic",0.35,-0.0535822722797323,10.1058369429597
"synthetic",0.48,-0.0413382384578297,10.1823475236553
"synthetic",0.2,-0.0606372071317506,10.0491513719674
"synthetic",0.3,-0.0579665859288326,10.1750518545569
"synthetic",0.02,-0.133700137488271,10.2511340794933
"synthetic",0.23,-0.0701522486879017,10.1376257530746
"synthetic",0.19,-0.0796362729833946,10.1806357738222
"synthetic",0.03,-0.139583577542145,10.1896979615676
"synthetic",0.13,-0.164429569961032,10.012416926611
"synthetic",0.15,-0.277610873396399,10.1091545083061
"synthetic",0.23,-0.0696125870995212,10.2996024426561
"synthetic",0.62,0.0499754710090414,9.91177886565335
"synthetic",0.32,-0.0576486537774092,9.91385829701424
"synthetic",0.22,-0.0708158272757088,9.9701075850243
"synthetic",0.42,-0.0489900462167519,10.0323894467223
"synthetic",0.69,-0.0216299731418441,10.1628671238457
"synthetic",0.48,-0.0408917755204122,10.2985308332374
"synthetic",0.23,-0.0951002815266017,10.1033216943496
"synthetic",0.56,-0.0343653590574602,10.2056586570058
"synthetic",0.14,-0.0637956375953084,9.95298812278954
"synthetic",0.32,-0.0581872925604334,10.1392005266384
"synthetic",0.25,-0.0831848313066665,10.6020508985308
"synthetic",0.73,-0.00752711360137259,10.0841827060728
"synthetic",0.24,-0.0965967407438523,10.0290381721117
"synthetic",0.67,0.002832993215694,9.97768309061031
"synthetic",0.64,-0.00984023961880034,10.0397932061305
"synthetic",0.44,-0.0101958747090745,10.2604063436948
"synthetic",0.39,-0.0413562457231093,10.1940072211777
"synthetic",0.34,-0.0541831138560019,10.083086738419
"synthetic",0.24,-0.0673153531496009,10.2045178593205
"synthetic",0.49,-0.015010855167665,10.1529148279999
"synthetic",0.29,-0.0650018262842095,10.022121094465
"synthetic",0.46,-0.000812975167876404,10.211665730178
"synthetic",0.45,-0.0392724012479233,10.074928350646
"synthetic",0.5,-0.0551859122457295,10.1761115802947
"synthetic",0.33,-0.0552290993289695,10.0397959329264
"synthetic",0.28,-0.071377545906193,10.2677107239025
"synthetic",0.03,-0.096173419788563,10.1491037999802
"synthetic",0.1,-0.0672270432684598,10.1198590061219
"synthetic",0.17,-0.0847637414928152,10.0001304731082
"synthetic",0.63,0.0150690884931098,10.0578542804519
"synthetic",0.32,-0.0602387103451955,10.0989213348427
"synthetic",0.18,-0.0717164390879879,10.0100582243314
"synthetic",0.07,-0.102547877884921,10.0699845259118
"synthetic",0.37,-0.0464832616881858,9.9859366174161
"synthetic",0.31,-0.0561144185251923,10.0360108077663
"synthetic",0.55,-0.0432844753264665,10.1371218208468
"synthetic",0.13,-0.116962908088527,10.0297551519895
"synthetic",0.56,-0.0336328352349671,10.0320934927255
"synthetic",0.1,-0.0761378772677823,10.1699908505519
"synthetic",0.22,-0.0813754774101138,10.1505815203496
"synthetic",0.38,-0.0411190948926913,10.1895999610927
"synthetic",0.62,0.0196298663001889,10.1403967800526
"synthetic",0.41,-0.0483082213917266,10.141603995428
"synthetic",0.18,-0.0620200073080036,10.1080896434488
"synthetic",0.39,-0.0424414874247882,10.048458138005
"synthetic",0.16,-0.0639418578497702,10.0609276544472
"synthetic",0.38,-0.0450802751419576,10.0867054360249
"synthetic",0.24,-0.0668188127423372,10.0815355865286
"synthetic",0.29,-0.0695741977860826,10.0632807931777
"synthetic",0.62,-0.0163681139229583,10.188187570776
"synthetic",0.23,-0.0624002328078228,10.0920627081163
"synthetic",0.35,-0.0489699665225389,10.26857110731
"synthetic",0.29,-0.0659419863145457,10.1896252690214
"synthetic",0.31,-0.0659620962341532,10.1780069846713
"synthetic",0.41,-0.0418545182789703,10.2900777279064
"synthetic",0.18,-0.093666892403239,10.0237590692148
"synthetic",0.52,-0.0507583479198486,10.2451932803421
"synthetic",0.12,-0.0652050461662876,10.0574661472451
"synthetic",0.37,-0.04394597727587,10.0487901632162
"synthetic",0.21,-0.0763306638452319,10.0332431613011
"synthetic",0.21,-0.0977934305327765,10.1725230991683
"synthetic",0.59,-0.0302146345516235,10.2383140439202
"synthetic",0.4,-0.0519022977413628,10.1448018857048
"synthetic",0.33,-0.0551859122457295,10.1902256493096
"synthetic",0.12,-0.0758474957320111,10.1112125337664
"synthetic",0.06,-0.0929659042799337,10.2016616079299
"synthetic",0.22,-0.0628863497294044,10.4565524659849
"synthetic",0.47,-0.0303856667468858,10.1061157679502
"synthetic",0.33,-0.0552063855842919,9.93509891537082
"synthetic",0.56,0.0238748580253811,10.1927959385416
"synthetic",0.34,-0.0522936648244077,10.1837435357304
"synthetic",0.22,-0.101525489402569,10.0256946417867
"synthetic",0.22,-0.0703604785906603,10.2415183535405
"synthetic",0.31,-0.0596317549321883,10.1472840894649
"synthetic",0.06,-0.0673318394367037,10.3345538415606
"synthetic",0.06,-0.0673318394367037,10.1293407887111
"synthetic",0.4,-0.0551859122457295,10.1922743612218
"synthetic",0.51,-0.0295089040467622,10.3117038855727
"synthetic",0.42,-0.0159931868966974,10.4129434495921
"synthetic",0.36,-0.0536954482550747,10.1288398346825
"synthetic",0.27,-0.0630526842636751,10.2058733229491
"synthetic",0.39,-0.047345493789572,10.3238026588868
"synthetic",0.3,-0.0576427452494378,10.315033677994
"synthetic",0.71,-0.00477061859303266,10.5316793542521
"synthetic",0.26,-0.0781784914946056,10.2331196236972
"synthetic",0.32,-0.0566060453803544,10.2762502819146
"synthetic",0.64,0.0344397338980544,10.2065570018173
"synthetic",0.34,-0.0500066797981423,10.0840296135548
"synthetic",0.38,-0.0444507534153419,10.0963563993181
"synthetic",0.37,-0.0256335914991097,10.0635372886224
"synthetic",0.23,-0.0719588987153904,10.1207707624196
"synthetic",0.14,-0.104266335309965,10.1670611965871
"synthetic",0.17,-0.061984592392103,10.1341359965605
"synthetic",0.4,0.0140218425968727,10.1059619293355
"synthetic",0.47,0.0240675971153106,10.1241972068245
"synthetic",0.26,-0.08834857875799,10.0419155553376
"synthetic",0.13,-0.0551859122457295,10.0983927692513
"synthetic",0.15,-0.0551859122457295,10.1248611790822
"synthetic",0.44,0.000593087756234803,9.9893351340889
"synthetic",0.13,-0.107650816341777,10.0447872894804
"synthetic",0.16,-0.086672620212663,10.1591594761675
"synthetic",0.16,-0.0778069337438933,10.2581960917114
"synthetic",0.34,-0.0524968497733328,9.92933089379033
"synthetic",0.6,0.00269825352314759,10.1468664653222
"synthetic",0.4,-0.036581574796795,10.1682839531152
"synthetic",0.33,-0.0552228337377361,10.2084473100606
"synthetic",0.21,-0.0903306687532183,10.0129457549464
"synthetic",0.6,0.0990213834858051,9.85610057823984
"synthetic",0.09,-0.110457814200508,10.1145977424947
"synthetic",0.02,-0.125903060780632,9.97440070150538
"synthetic",0.16,-0.0844557767763478,10.014530738849
"synthetic",0.2,-0.083308298208111,9.97856694166246
"synthetic",0.31,-0.0561742455513371,10.148754565338
"synthetic",0.71,0.0822955668442897,9.90447007751284
"synthetic",0.53,0.0404381122275475,9.82967711724373
"synthetic",0.54,0.00264159720443942,10.0952105774879
"synthetic",0.11,-0.123950269346946,9.94044082318541
"synthetic",0.47,-0.0163581278942494,10.0531575337864
"synthetic",0.46,0.018422058112044,9.87149719195906
"synthetic",0.64,0.0919679965166042,10.0115731116537
"synthetic",0.05,-0.271734507289272,10.0621063326182
"synthetic",0.29,-0.0616332182137546,10.1860004528473
"synthetic",0.31,-0.0590773310566446,10.0314127323315
"synthetic",0.16,-0.104582790909593,10.326692935015
"synthetic",0.28,-0.0688917558162396,9.86371084891129
"synthetic",0.19,-0.0551859122457295,9.98375592585103
"synthetic",0.35,-0.0490945195358062,9.97672966444997
"synthetic",0.6,-0.0450850777348683,9.8913237356433
"synthetic",0.47,0.0489415113381747,9.96466836156354
"synthetic",0.75,0.234296368131322,9.90303100302076
"synthetic",0.62,0.247773755058547,10.2022093896523
"synthetic",0.15,-0.219234327312279,9.7332906704633
"synthetic",0.68,0.251533493965618,9.98314722412032
"synthetic",0.38,-0.0264180946301713,9.90690397553634
"synthetic",0.24,-0.0925937550518965,9.93276775863114
"synthetic",0.09,-0.247624528367871,10.0273544743245
"synthetic",0.23,-0.184666707291856,9.80267429957786
"synthetic",0.2,-0.0742070923108221,9.81932683157436
"synthetic",0.14,-0.0762773243341151,9.98134310450243
"synthetic",0.33,-0.0552176806770562,9.95942251861621
"synthetic",0.09,-0.133005170326608,10.1130325771973
"synthetic",0.23,-0.118093172731742,9.99378331679999
